campaign_id,campaign_name,platform,industry,country,date,impressions,clicks,spend_usd,conversions,revenue,roas,ctr,cpc,cpa
Shopping_Saas,Shopping - Saas,Google Ads,SaaS,UAE,2024-08-16,89383.0,5631.0,20665.77,163,35918.24,1.74,0.063,3.67,126.78
Display_Edtech,Display - Edtech,Google Ads,EdTech,Canada,2024-08-18,,,,459,76527.74,5.21,0.0368,2.23,32.03
Shopping_Saas,Shopping - Saas,Google Ads,SaaS,USA,2024-10-26,189480.0,6290.0,22329.5,204,44620.04,2.0,0.0332,3.55,109.46
Video_E-Commerce,Video - E-Commerce,Google Ads,E-commerce,USA,2024-08-12,116789.0,6586.0,17716.34,220,34309.56,1.94,0.0564,2.69,80.53
Search_Saas,Search - Saas,Google Ads,SaaS,Canada,2024-05-11,89833.0,4536.0,16964.64,166,42497.44,2.51,0.0505,3.74,102.2
Search_Saas,Search - Saas,Google Ads,SaaS,Australia,2024-01-09,53544.0,1670.0,2354.7,20,4659.21,1.98,0.0312,1.41,117.73
Shopping_Edtech,Shopping - Edtech,Google Ads,EdTech,USA,2024-10-29,182395.0,8517.0,29383.65,517,27133.78,0.92,0.0467,3.45,56.83
Video_E-Commerce,Video - E-Commerce,Google Ads,E-commerce,UAE,2024-11-09,27612.0,963.0,3177.9,75,12575.02,3.96,0.0349,3.3,42.37
Search_E-Commerce,Search - E-Commerce,Google Ads,E-commerce,UAE,2024-10-05,48953.0,2447.0,2716.17,144,17526.62,6.45,0.05,1.11,18.86
Search_E-Commerce,Search - E-Commerce,Google Ads,E-commerce,Germany,2024-04-18,13484.0,382.0,511.88,23,1623.76,3.17,0.0284,1.34,22.26
Display_Healthcare,Display - Healthcare,Google Ads,Healthcare,UAE,2024-04-28,135171.0,5231.0,9311.18,149,19918.92,2.14,0.0387,1.78,62.49
Display_Healthcare,Display - Healthcare,Google Ads,Healthcare,USA,2024-02-06,51678.0,2966.0,7652.28,192,21240.9,2.78,0.0574,2.58,39.86
Search_Fintech,Search - Fintech,Google Ads,Fintech,UK,2024-06-28,196883.0,10119.0,14976.12,636,121588.49,8.12,0.0514,1.48,23.55
Search_Edtech,Search - Edtech,Google Ads,EdTech,UAE,2024-12-23,180627.0,8074.0,12756.92,266,72041.28,5.65,0.0447,1.58,47.96
Video_Saas,Video - Saas,Google Ads,SaaS,India,2024-02-25,85196.0,2572.0,5889.88,34,8900.58,1.51,0.0302,2.29,173.23
Video_E-Commerce,Video - E-Commerce,Google Ads,E-commerce,Australia,2024-03-18,74098.0,1911.0,5446.35,91,9234.96,1.7,0.0258,2.85,59.85
Video_Healthcare,Video - Healthcare,Google Ads,Healthcare,UAE,2024-09-18,141501.0,6452.0,19162.44,193,47970.13,2.5,0.0456,2.97,99.29
Video_Fintech,Video - Fintech,Google Ads,Fintech,UAE,2024-03-30,81303.0,4154.0,8100.3,121,35667.19,4.4,0.0511,1.95,66.94
Shopping_E-Commerce,Shopping - E-Commerce,Google Ads,E-commerce,USA,2024-06-15,138135.0,7721.0,12816.86,112,4652.6,0.36,0.0559,1.66,114.44
Shopping_Fintech,Shopping - Fintech,Google Ads,Fintech,India,2024-11-04,70107.0,4045.0,11002.4,203,22267.98,2.02,0.0577,2.72,54.2
Shopping_Saas,Shopping - Saas,Google Ads,SaaS,UAE,2024-03-06,193326.0,12334.0,15787.52,715,196162.94,12.43,0.0638,1.28,22.08
Video_Fintech,Video - Fintech,Google Ads,Fintech,India,2024-12-02,115760.0,2558.0,8160.02,164,37092.55,4.55,0.0221,3.19,49.76
Search_Fintech,Search - Fintech,Google Ads,Fintech,Germany,2024-04-16,187831.0,7306.0,10009.22,321,91963.37,9.19,0.0389,1.37,31.18
Search_Edtech,Search - Edtech,Google Ads,EdTech,USA,2024-10-21,121107.0,3148.0,7523.72,243,33241.31,4.42,0.026,2.39,30.96
Shopping_Fintech,Shopping - Fintech,Google Ads,Fintech,India,2024-08-19,112930.0,2427.0,2305.65,53,10549.62,4.58,0.0215,0.95,43.5
Video_Saas,Video - Saas,Google Ads,SaaS,Canada,2024-12-14,94767.0,4662.0,13519.8,136,33757.52,2.5,0.0492,2.9,99.41
Video_Fintech,Video - Fintech,Google Ads,Fintech,UK,2024-03-11,41388.0,964.0,2930.56,72,19679.4,6.72,0.0233,3.04,40.7
Shopping_Edtech,Shopping - Edtech,Google Ads,EdTech,USA,2024-11-09,52083.0,2781.0,7341.84,160,39686.47,5.41,0.0534,2.64,45.89
Video_E-Commerce,Video - E-Commerce,Google Ads,E-commerce,UAE,2024-12-02,110109.0,2378.0,7585.82,41,6931.99,0.91,0.0216,3.19,185.02
Shopping_Healthcare,Shopping - Healthcare,Google Ads,Healthcare,Australia,2024-07-28,79189.0,4315.0,3969.8,197,21995.7,5.54,0.0545,0.92,20.15
Search_E-Commerce,Search - E-Commerce,Google Ads,E-commerce,Canada,2024-03-08,22414.0,472.0,1184.72,34,7160.99,6.04,0.0211,2.51,34.84
Display_Edtech,Display - Edtech,Google Ads,EdTech,Germany,2024-10-24,164457.0,8321.0,14644.96,610,27104.12,1.85,0.0506,1.76,24.01
Display_E-Commerce,Display - E-Commerce,Google Ads,E-commerce,India,2024-11-17,105477.0,6391.0,11759.44,116,17001.07,1.45,0.0606,1.84,101.37
Video_Fintech,Video - Fintech,Google Ads,Fintech,UK,2024-12-05,160816.0,9745.0,11888.9,553,62922.41,5.29,0.0606,1.22,21.5
Display_Healthcare,Display - Healthcare,Google Ads,Healthcare,UK,2024-09-02,23904.0,609.0,1010.94,35,7211.31,7.13,0.0255,1.66,28.88
Video_Saas,Video - Saas,Google Ads,SaaS,India,2024-03-12,112399.0,3585.0,11149.35,91,20140.14,1.81,0.0319,3.11,122.52
Video_E-Commerce,Video - E-Commerce,Google Ads,E-commerce,Germany,2024-02-16,180069.0,5780.0,8496.6,272,74348.97,8.75,0.0321,1.47,31.24
Display_Healthcare,Display - Healthcare,Google Ads,Healthcare,USA,2024-03-29,79843.0,2427.0,3470.61,127,27833.99,8.02,0.0304,1.43,27.33
Shopping_Fintech,Shopping - Fintech,Google Ads,Fintech,Australia,2024-09-26,161252.0,8046.0,24540.3,550,130994.6,5.34,0.0499,3.05,44.62
Search_Healthcare,Search - Healthcare,Google Ads,Healthcare,Canada,2024-12-12,78606.0,3914.0,4814.22,88,6101.96,1.27,0.0498,1.23,54.71
Display_Saas,Display - Saas,Google Ads,SaaS,Germany,2024-02-22,31885.0,1613.0,1629.13,67,19023.45,11.68,0.0506,1.01,24.32
Display_Edtech,Display - Edtech,Google Ads,EdTech,India,2024-07-30,44387.0,1886.0,5299.66,112,16115.2,3.04,0.0425,2.81,47.32
Search_Fintech,Search - Fintech,Google Ads,Fintech,USA,2024-02-23,21198.0,703.0,1377.88,28,6226.83,4.52,0.0332,1.96,49.21
Display_Healthcare,Display - Healthcare,Google Ads,Healthcare,India,2024-03-15,157270.0,5535.0,5535.0,356,86412.59,15.61,0.0352,1.0,15.55
Video_E-Commerce,Video - E-Commerce,Google Ads,E-commerce,UK,2024-01-07,33433.0,1698.0,4975.14,60,4216.81,0.85,0.0508,2.93,82.92
Shopping_Healthcare,Shopping - Healthcare,Google Ads,Healthcare,Canada,2024-09-02,154631.0,4793.0,15050.02,155,15403.3,1.02,0.031,3.14,97.1
Video_Fintech,Video - Fintech,Google Ads,Fintech,India,2024-09-10,46583.0,2319.0,6400.44,50,11413.39,1.78,0.0498,2.76,128.01
Video_Saas,Video - Saas,Google Ads,SaaS,UAE,2024-03-11,122784.0,6237.0,16777.53,134,15407.61,0.92,0.0508,2.69,125.21
Search_Fintech,Search - Fintech,Google Ads,Fintech,India,2024-08-20,83498.0,3531.0,3636.93,234,36561.1,10.05,0.0423,1.03,15.54
Shopping_E-Commerce,Shopping - E-Commerce,Google Ads,E-commerce,Germany,2024-03-17,30118.0,951.0,3119.28,30,2408.76,0.77,0.0316,3.28,103.98
Display_Healthcare,Display - Healthcare,Google Ads,Healthcare,Australia,2024-12-18,119911.0,4592.0,12995.36,163,24856.01,1.91,0.0383,2.83,79.73
Shopping_E-Commerce,Shopping - E-Commerce,Google Ads,E-commerce,India,2024-08-06,146788.0,6003.0,14527.26,476,104420.05,7.19,0.0409,2.42,30.52
Video_Saas,Video - Saas,Google Ads,SaaS,Australia,2024-01-30,89052.0,2591.0,9483.06,190,12653.72,1.33,0.0291,3.66,49.91
Shopping_E-Commerce,Shopping - E-Commerce,Google Ads,E-commerce,Germany,2024-10-29,46971.0,2437.0,4971.48,141,14817.7,2.98,0.0519,2.04,35.26
Display_Edtech,Display - Edtech,Google Ads,EdTech,UAE,2024-06-27,36391.0,1684.0,6045.56,18,4868.51,0.81,0.0463,3.59,335.86
Display_Edtech,Display - Edtech,Google Ads,EdTech,India,2024-04-03,169575.0,3730.0,10108.3,284,8952.89,0.89,0.022,2.71,35.59
Video_E-Commerce,Video - E-Commerce,Google Ads,E-commerce,UK,2024-07-24,,,,357,62250.35,6.22,0.039,1.75,28.03
Display_Fintech,Display - Fintech,Google Ads,Fintech,Germany,2024-05-25,116972.0,6269.0,17741.27,83,8852.61,0.5,0.0536,2.83,213.75
Shopping_Edtech,Shopping - Edtech,Google Ads,EdTech,UAE,2024-03-24,26529.0,1106.0,1968.68,78,2995.39,1.52,0.0417,1.78,25.24
Search_Healthcare,Search - Healthcare,Google Ads,Healthcare,India,2024-05-03,136135.0,7936.0,10792.96,406,40442.85,3.75,0.0583,1.36,26.58
Shopping_Healthcare,Shopping - Healthcare,Google Ads,Healthcare,Germany,2024-09-06,36092.0,1050.0,3864.0,34,1685.69,0.44,0.0291,3.68,113.65
Display_Fintech,Display - Fintech,Google Ads,Fintech,UAE,2024-10-26,114914.0,3803.0,10230.07,224,67007.76,6.55,0.0331,2.69,45.67
Display_Edtech,Display - Edtech,Google Ads,EdTech,Australia,2024-09-27,34652.0,866.0,1359.62,43,2728.57,2.01,0.025,1.57,31.62
Display_Edtech,Display - Edtech,Google Ads,EdTech,India,2024-02-21,136585.0,5668.0,16380.52,120,20065.19,1.22,0.0415,2.89,136.5
Display_Healthcare,Display - Healthcare,Google Ads,Healthcare,Canada,2024-11-23,192822.0,6228.0,20863.8,87,18207.05,0.87,0.0323,3.35,239.81
Search_Healthcare,Search - Healthcare,Google Ads,Healthcare,UK,2024-12-30,63738.0,1306.0,1214.58,87,16951.52,13.96,0.0205,0.93,13.96
Search_Fintech,Search - Fintech,Google Ads,Fintech,India,2024-02-28,28267.0,1769.0,4581.71,33,1968.12,0.43,0.0626,2.59,138.84
Shopping_E-Commerce,Shopping - E-Commerce,Google Ads,E-commerce,Germany,2024-10-14,34036.0,2086.0,7196.7,110,21503.08,2.99,0.0613,3.45,65.42
Shopping_Edtech,Shopping - Edtech,Google Ads,EdTech,UK,2024-09-19,,,,57,15175.48,2.63,0.0245,1.45,101.17
Video_Healthcare,Video - Healthcare,Google Ads,Healthcare,India,2024-12-18,184982.0,4772.0,14697.76,141,26098.46,1.78,0.0258,3.08,104.24
Search_Fintech,Search - Fintech,Google Ads,Fintech,UK,2024-08-16,166673.0,4733.0,3975.72,336,98987.51,24.9,0.0284,0.84,11.83
Video_Edtech,Video - Edtech,Google Ads,EdTech,UAE,2024-06-05,109148.0,3951.0,7072.29,249,56329.34,7.96,0.0362,1.79,28.4
Video_Edtech,Video - Edtech,Google Ads,EdTech,USA,2024-12-26,173700.0,7208.0,16506.32,178,32171.36,1.95,0.0415,2.29,92.73
Search_Healthcare,Search - Healthcare,Google Ads,Healthcare,Australia,2024-12-15,58520.0,3604.0,5333.92,265,78186.23,14.66,0.0616,1.48,20.13
Video_Healthcare,Video - Healthcare,Google Ads,Healthcare,Canada,2024-09-10,111071.0,2865.0,8107.95,39,8971.28,1.11,0.0258,2.83,207.9
Shopping_Saas,Shopping - Saas,Google Ads,SaaS,India,2024-04-08,153750.0,4920.0,14661.6,117,30000.6,2.05,0.032,2.98,125.31
Shopping_E-Commerce,Shopping - E-Commerce,Google Ads,E-commerce,India,2024-06-13,141455.0,2673.0,7537.86,122,19810.32,2.63,0.0189,2.82,61.79
Video_Fintech,Video - Fintech,Google Ads,Fintech,USA,2024-10-05,92332.0,5336.0,5015.84,213,39347.29,7.84,0.0578,0.94,23.55
Search_E-Commerce,Search - E-Commerce,Google Ads,E-commerce,India,2024-09-05,90953.0,4365.0,13269.6,73,19836.75,1.49,0.048,3.04,181.78
Search_Healthcare,Search - Healthcare,Google Ads,Healthcare,UAE,2024-04-12,57632.0,1256.0,2198.0,20,1647.61,0.75,0.0218,1.75,109.9
Video_Saas,Video - Saas,Google Ads,SaaS,Germany,2024-05-21,30343.0,743.0,2266.15,39,7450.31,3.29,0.0245,3.05,58.11
Display_Healthcare,Display - Healthcare,Google Ads,Healthcare,Germany,2024-05-31,18696.0,327.0,853.47,8,1284.99,1.51,0.0175,2.61,106.68
Search_E-Commerce,Search - E-Commerce,Google Ads,E-commerce,Australia,2024-04-14,191372.0,11711.0,29043.28,335,75028.42,2.58,0.0612,2.48,86.7
Search_Healthcare,Search - Healthcare,Google Ads,Healthcare,UK,2024-12-23,186232.0,9292.0,22300.8,265,67766.02,3.04,0.0499,2.4,84.15
Search_Saas,Search - Saas,Google Ads,SaaS,Germany,2024-05-27,15470.0,529.0,634.8,5,1223.76,1.93,0.0342,1.2,126.96
Display_Healthcare,Display - Healthcare,Google Ads,Healthcare,Australia,2024-04-05,91814.0,2607.0,6465.36,129,25405.84,3.93,0.0284,2.48,50.12
Display_Edtech,Display - Edtech,Google Ads,EdTech,Australia,2024-03-24,96087.0,3238.0,9843.52,45,7783.0,0.79,0.0337,3.04,218.74
Shopping_Fintech,Shopping - Fintech,Google Ads,Fintech,Germany,2024-03-12,92943.0,5037.0,11383.62,232,64994.16,5.71,0.0542,2.26,49.07
Video_E-Commerce,Video - E-Commerce,Google Ads,E-commerce,Germany,2024-03-25,146428.0,2796.0,6263.04,164,33829.22,5.4,0.0191,2.24,38.19
Search_Fintech,Search - Fintech,Google Ads,Fintech,Germany,2024-08-28,151772.0,6237.0,6361.74,302,77929.21,12.25,0.0411,1.02,21.07
Search_Edtech,Search - Edtech,Google Ads,EdTech,UAE,2024-09-11,100381.0,5691.0,4723.53,321,58283.85,12.34,0.0567,0.83,14.72
Display_Saas,Display - Saas,Google Ads,SaaS,UAE,2024-12-29,133526.0,4633.0,14223.31,340,62193.85,4.37,0.0347,3.07,41.83
Search_Healthcare,Search - Healthcare,Google Ads,Healthcare,UK,2024-05-04,106277.0,6961.0,20604.56,180,42397.44,2.06,0.0655,2.96,114.47
Shopping_Fintech,Shopping - Fintech,Google Ads,Fintech,Australia,2024-01-22,153953.0,5095.0,14571.7,110,30634.7,2.1,0.0331,2.86,132.47
Shopping_Edtech,Shopping - Edtech,Google Ads,EdTech,Canada,2024-11-25,107891.0,3733.0,8623.23,148,15202.91,1.76,0.0346,2.31,58.27
Search_E-Commerce,Search - E-Commerce,Google Ads,E-commerce,UAE,2024-12-24,104464.0,4314.0,9749.64,82,10226.11,1.05,0.0413,2.26,118.9
Video_Saas,Video - Saas,Google Ads,SaaS,UK,2024-06-03,113502.0,2235.0,2704.35,34,6126.9,2.27,0.0197,1.21,79.54
Shopping_Healthcare,Shopping - Healthcare,Google Ads,Healthcare,Australia,2024-09-09,95196.0,3170.0,3328.5,170,13047.52,3.92,0.0333,1.05,19.58
Display_Healthcare,Display - Healthcare,Google Ads,Healthcare,UK,2024-01-27,,,,164,33307.3,9.27,0.0295,1.41,21.9
Search_E-Commerce,Search - E-Commerce,Google Ads,E-commerce,USA,2024-06-28,78532.0,4735.0,13352.7,310,45765.16,3.43,0.0603,2.82,43.07
Shopping_Healthcare,Shopping - Healthcare,Google Ads,Healthcare,Canada,2024-03-19,184081.0,5135.0,11194.3,96,24545.05,2.19,0.0279,2.18,116.61
Video_Saas,Video - Saas,Google Ads,SaaS,UAE,2024-07-23,28667.0,1338.0,3880.2,24,3421.56,0.88,0.0467,2.9,161.67
Display_Healthcare,Display - Healthcare,Google Ads,Healthcare,Australia,2024-01-21,154239.0,7465.0,23888.0,484,25632.04,1.07,0.0484,3.2,49.36
Search_E-Commerce,Search - E-Commerce,Google Ads,E-commerce,USA,2024-10-28,104456.0,6403.0,13510.33,440,111130.68,8.23,0.0613,2.11,30.71
Display_Fintech,Display - Fintech,Google Ads,Fintech,Australia,2024-03-10,197459.0,5667.0,20174.52,105,17723.39,0.88,0.0287,3.56,192.14
Display_Saas,Display - Saas,Google Ads,SaaS,Canada,2024-08-01,188490.0,6879.0,19536.36,279,18268.77,0.94,0.0365,2.84,70.02
Display_Edtech,Display - Edtech,Google Ads,EdTech,Canada,2024-05-31,177220.0,4607.0,10688.24,114,9297.03,0.87,0.026,2.32,93.76
Video_E-Commerce,Video - E-Commerce,Google Ads,E-commerce,Canada,2024-09-15,136460.0,4462.0,3926.56,322,59937.98,15.26,0.0327,0.88,12.19
Display_Saas,Display - Saas,Google Ads,SaaS,India,2024-09-09,28068.0,990.0,999.9,28,5661.1,5.66,0.0353,1.01,35.71
Video_Fintech,Video - Fintech,Google Ads,Fintech,India,2024-04-15,57328.0,2161.0,3306.33,99,17903.97,5.42,0.0377,1.53,33.4
Video_Saas,Video - Saas,Google Ads,SaaS,India,2024-02-22,87570.0,3415.0,8776.55,236,46705.85,5.32,0.039,2.57,37.19
Display_Saas,Display - Saas,Google Ads,SaaS,Australia,2024-11-04,91861.0,2535.0,3143.4,137,8299.82,2.64,0.0276,1.24,22.94
Display_Edtech,Display - Edtech,Google Ads,EdTech,UK,2024-06-29,146332.0,7184.0,20115.2,366,40775.67,2.03,0.0491,2.8,54.96
Display_Fintech,Display - Fintech,Google Ads,Fintech,Canada,2024-07-28,35702.0,999.0,1578.42,15,2820.45,1.79,0.028,1.58,105.23
Shopping_Healthcare,Shopping - Healthcare,Google Ads,Healthcare,Germany,2024-09-01,184976.0,6270.0,16678.2,412,40433.91,2.42,0.0339,2.66,40.48
Search_E-Commerce,Search - E-Commerce,Google Ads,E-commerce,UAE,2024-06-10,119235.0,5258.0,5783.8,141,24150.02,4.18,0.0441,1.1,41.02
Shopping_Edtech,Shopping - Edtech,Google Ads,EdTech,India,2024-08-14,127211.0,3968.0,10435.84,194,37337.18,3.58,0.0312,2.63,53.79
Shopping_Saas,Shopping - Saas,Google Ads,SaaS,Germany,2024-05-25,,,,571,17839.23,1.04,0.047,1.88,30.16
Search_E-Commerce,Search - E-Commerce,Google Ads,E-commerce,Australia,2024-10-26,90349.0,5420.0,16368.4,105,16913.07,1.03,0.06,3.02,155.89
Display_Healthcare,Display - Healthcare,Google Ads,Healthcare,USA,2024-08-06,54158.0,3374.0,2732.94,55,5839.17,2.14,0.0623,0.81,49.69
Video_Fintech,Video - Fintech,Google Ads,Fintech,Canada,2024-02-18,165470.0,4136.0,3391.52,56,12113.24,3.57,0.025,0.82,60.56
Video_Edtech,Video - Edtech,Google Ads,EdTech,Canada,2024-07-03,82604.0,5146.0,14820.48,75,11977.45,0.81,0.0623,2.88,197.61
Display_Healthcare,Display - Healthcare,Google Ads,Healthcare,UAE,2024-06-25,162454.0,4337.0,6809.09,329,13568.06,1.99,0.0267,1.57,20.7
Video_Healthcare,Video - Healthcare,Google Ads,Healthcare,Australia,2024-02-16,83702.0,3900.0,8502.0,60,11812.78,1.39,0.0466,2.18,141.7
Search_Fintech,Search - Fintech,Google Ads,Fintech,UAE,2024-05-26,88442.0,2485.0,7181.65,69,12989.18,1.81,0.0281,2.89,104.08
Shopping_Saas,Shopping - Saas,Google Ads,SaaS,UAE,2024-02-23,143723.0,4254.0,4849.56,281,41783.61,8.62,0.0296,1.14,17.26
Video_E-Commerce,Video - E-Commerce,Google Ads,E-commerce,India,2024-05-10,94412.0,4786.0,6173.94,343,93767.6,15.19,0.0507,1.29,18.0
Video_Edtech,Video - Edtech,Google Ads,EdTech,UK,2024-05-21,56305.0,1644.0,2712.6,126,24269.48,8.95,0.0292,1.65,21.53
Video_Saas,Video - Saas,Google Ads,SaaS,Germany,2024-09-15,127179.0,5125.0,11377.5,87,5905.23,0.52,0.0403,2.22,130.78
Shopping_Fintech,Shopping - Fintech,Google Ads,Fintech,USA,2024-07-18,20797.0,846.0,913.68,56,11660.97,12.76,0.0407,1.08,16.32
Search_Saas,Search - Saas,Google Ads,SaaS,Canada,2024-04-06,86689.0,3727.0,4323.32,276,76876.24,17.78,0.043,1.16,15.66
Search_Healthcare,Search - Healthcare,Google Ads,Healthcare,USA,2024-05-17,159251.0,9172.0,26048.48,407,30602.6,1.17,0.0576,2.84,64.0
Video_Fintech,Video - Fintech,Google Ads,Fintech,Canada,2024-09-16,83466.0,4089.0,9241.14,108,12521.2,1.35,0.049,2.26,85.57
Video_Edtech,Video - Edtech,Google Ads,EdTech,Germany,2024-03-26,162883.0,8974.0,21358.12,292,80812.08,3.78,0.0551,2.38,73.14
Video_Edtech,Video - Edtech,Google Ads,EdTech,USA,2024-06-14,40306.0,1176.0,999.6,41,11838.48,11.84,0.0292,0.85,24.38
Search_Edtech,Search - Edtech,Google Ads,EdTech,UAE,2024-02-16,90794.0,5638.0,17477.8,217,54642.18,3.13,0.0621,3.1,80.54
Shopping_Healthcare,Shopping - Healthcare,Google Ads,Healthcare,UAE,2024-07-17,99805.0,1936.0,2710.4,112,29346.97,10.83,0.0194,1.4,24.2
Search_Fintech,Search - Fintech,Google Ads,Fintech,Canada,2024-01-30,187156.0,3986.0,9526.54,269,34393.23,3.61,0.0213,2.39,35.41
Search_Fintech,Search - Fintech,Google Ads,Fintech,UK,2024-12-16,117458.0,6824.0,13716.24,251,12200.18,0.89,0.0581,2.01,54.65
Video_Saas,Video - Saas,Google Ads,SaaS,USA,2024-06-26,30169.0,1523.0,2193.12,34,8282.71,3.78,0.0505,1.44,64.5
Search_Edtech,Search - Edtech,Google Ads,EdTech,Germany,2024-01-25,122959.0,3553.0,5933.51,133,11079.66,1.87,0.0289,1.67,44.61
Search_Edtech,Search - Edtech,Google Ads,EdTech,USA,2024-12-01,177256.0,4059.0,8889.21,138,32140.46,3.62,0.0229,2.19,64.41
Display_Edtech,Display - Edtech,Google Ads,EdTech,Germany,2024-07-02,87481.0,4181.0,12041.28,104,28643.42,2.38,0.0478,2.88,115.78
Search_Saas,Search - Saas,Google Ads,SaaS,India,2024-11-24,121089.0,3499.0,3254.07,185,28042.42,8.62,0.0289,0.93,17.59
Search_Edtech,Search - Edtech,Google Ads,EdTech,Canada,2024-05-07,15589.0,285.0,336.3,10,1359.76,4.04,0.0183,1.18,33.63
Shopping_E-Commerce,Shopping - E-Commerce,Google Ads,E-commerce,UK,2024-03-25,142045.0,9161.0,21894.79,525,131680.16,6.01,0.0645,2.39,41.7
Video_E-Commerce,Video - E-Commerce,Google Ads,E-commerce,USA,2024-10-19,121465.0,5575.0,9143.0,273,28769.59,3.15,0.0459,1.64,33.49
Video_Fintech,Video - Fintech,Google Ads,Fintech,UK,2024-01-09,108510.0,3721.0,5246.61,116,23480.01,4.48,0.0343,1.41,45.23
Shopping_Saas,Shopping - Saas,Google Ads,SaaS,USA,2024-07-10,73734.0,1990.0,1631.8,143,16954.02,10.39,0.027,0.82,11.41
Search_Fintech,Search - Fintech,Google Ads,Fintech,India,2024-01-27,79432.0,4130.0,9457.7,311,59366.41,6.28,0.052,2.29,30.41
Video_Fintech,Video - Fintech,Google Ads,Fintech,Australia,2024-02-25,33695.0,1277.0,3677.76,89,25041.09,6.81,0.0379,2.88,41.32
Search_Healthcare,Search - Healthcare,Google Ads,Healthcare,India,2024-11-02,,,,22,2731.41,2.9,0.0255,1.41,42.88
Video_Fintech,Video - Fintech,Google Ads,Fintech,UK,2024-04-15,99447.0,5917.0,6212.85,195,28481.71,4.58,0.0595,1.05,31.86
Search_Saas,Search - Saas,Google Ads,SaaS,UK,2024-12-08,78635.0,2587.0,6079.45,106,21303.72,3.5,0.0329,2.35,57.35
Video_Saas,Video - Saas,Google Ads,SaaS,Germany,2024-09-17,162743.0,8723.0,15439.71,106,20056.78,1.3,0.0536,1.77,145.66
Display_Healthcare,Display - Healthcare,Google Ads,Healthcare,Canada,2024-08-04,144494.0,8409.0,25563.36,93,20233.22,0.79,0.0582,3.04,274.87
Search_Fintech,Search - Fintech,Google Ads,Fintech,Australia,2024-11-09,112549.0,6640.0,24368.8,374,21696.69,0.89,0.059,3.67,65.16
Search_E-Commerce,Search - E-Commerce,Google Ads,E-commerce,USA,2024-12-23,148994.0,7509.0,25981.14,588,82753.51,3.19,0.0504,3.46,44.19
Display_Fintech,Display - Fintech,Google Ads,Fintech,Canada,2024-11-24,87373.0,3643.0,3825.15,289,35842.03,9.37,0.0417,1.05,13.24
Search_Fintech,Search - Fintech,Google Ads,Fintech,India,2024-12-23,51986.0,1996.0,3053.88,82,20819.66,6.82,0.0384,1.53,37.24
Shopping_E-Commerce,Shopping - E-Commerce,Google Ads,E-commerce,USA,2024-03-07,20718.0,426.0,1128.9,22,1505.14,1.33,0.0206,2.65,51.31
Display_E-Commerce,Display - E-Commerce,Google Ads,E-commerce,UAE,2024-05-19,12644.0,572.0,1269.84,36,7362.94,5.8,0.0453,2.22,35.27
Video_Edtech,Video - Edtech,Google Ads,EdTech,Canada,2024-07-16,91901.0,3326.0,8581.08,261,77117.41,8.99,0.0362,2.58,32.88
Search_Fintech,Search - Fintech,Google Ads,Fintech,Canada,2024-03-30,120431.0,6262.0,17345.74,188,8830.89,0.51,0.052,2.77,92.26
Search_Fintech,Search - Fintech,Google Ads,Fintech,Germany,2024-01-23,7948.0,289.0,598.23,6,1368.08,2.29,0.0364,2.07,99.7
Search_Saas,Search - Saas,Google Ads,SaaS,Germany,2024-03-30,66402.0,2695.0,5012.7,199,14266.46,2.85,0.0406,1.86,25.19
Display_Edtech,Display - Edtech,Google Ads,EdTech,Canada,2024-08-29,96676.0,5326.0,8894.42,355,14113.5,1.59,0.0551,1.67,25.05
Search_Saas,Search - Saas,Google Ads,SaaS,UK,2024-03-30,23936.0,1211.0,3269.7,49,7236.18,2.21,0.0506,2.7,66.73
Shopping_Fintech,Shopping - Fintech,Google Ads,Fintech,Australia,2024-03-29,165805.0,9832.0,27136.32,509,143237.84,5.28,0.0593,2.76,53.31
Search_Healthcare,Search - Healthcare,Google Ads,Healthcare,UAE,2024-01-19,82764.0,2276.0,2071.16,130,22792.2,11.0,0.0275,0.91,15.93
Search_Fintech,Search - Fintech,Google Ads,Fintech,Australia,2024-07-08,188420.0,9364.0,24814.6,324,68719.44,2.77,0.0497,2.65,76.59
Shopping_Fintech,Shopping - Fintech,Google Ads,Fintech,UK,2024-02-20,89431.0,3300.0,4851.0,56,9891.88,2.04,0.0369,1.47,86.62
Display_E-Commerce,Display - E-Commerce,Google Ads,E-commerce,USA,2024-01-04,52897.0,1883.0,5215.91,108,5473.28,1.05,0.0356,2.77,48.3
